,0,1
162,40.814710541918906,-73.93683441921816
163,40.63357162871055,-73.9897154975414
164,40.59643596771173,-73.79628668979569
165,40.68143015425303,-73.87833427072088
166,40.58626855520648,-73.88335989477379
167,40.71432033429567,-73.83250536506112
168,40.62872236331997,-73.77180985911184
169,40.77738793042413,-73.74270930342291
170,40.72694089301965,-73.7516875169345
171,40.680174621225525,-73.82486968470644
172,40.69006500366384,-73.95132209091157
173,40.773985310399986,-73.97596461834239
174,40.6445828831339,-73.97306420443672
175,40.76487688211709,-73.81933871592854
176,40.66499911918526,-73.79869609337212
177,40.72790444192135,-73.81802144018522
178,40.55901744237617,-73.9164548084669
179,40.6414218658282,-73.79146249531509
180,40.86856180249336,-73.79944328369668
181,40.76855093014432,-73.77879779345477
182,40.87615025061995,-73.91557748995154
183,40.66895539676298,-73.95051093925528
184,40.86241551630037,-73.934366187585
185,40.5867147241726,-73.86631601673069
186,40.777591368996816,-73.83906205833763
187,40.792537889221244,-73.97454607294557
188,40.785792459213894,-73.82865045075815
189,40.756568814653924,-73.83402361088089
190,40.667365073933645,-73.80945949968681
191,40.71915702541839,-73.95030207190885
192,40.675661199401816,-73.79479842952291
193,40.616205920211556,-73.94848624678419
194,40.60685632309399,-74.00147017228147
195,40.761864543076726,-73.93481884977176
196,40.87253643863525,-73.85107387127448
197,40.910827117779775,-73.90614983377709
198,40.58858295418176,-73.79387860144485
199,40.55598606943046,-73.9312595751204
200,40.67070926433253,-73.78180774956431
201,40.63652824292387,-73.87881423327507
202,40.856446218189916,-73.85906806215698
203,40.74127085653531,-73.81207922857624
204,40.80571553430288,-73.87649889283934
205,40.75419822763087,-73.71838284632135
206,40.90035499054652,-73.9014628950835
207,40.61225296818041,-73.79684208194591
208,40.68534243439027,-73.82932821106424
209,40.820203244973584,-73.8277417867837
210,40.80391073008592,-73.94499256595971
211,40.906984870419016,-73.85017998512733
212,40.7373642634799,-73.86114442280528
213,40.7508435086724,-73.95152023386106
214,40.7117500202169,-73.93077206009875
215,40.70944713911399,-74.01621872295644
216,40.651627842429285,-74.00537465563791
217,40.68987932597604,-73.75469479179623
218,40.68417195524952,-73.77159294180866
219,40.7269058454354,-73.95701716810794
220,40.74182760043737,-73.99183015572552
221,40.6308059739732,-73.89567983921758
222,40.899212272649,-73.84345735077187
223,40.84531250181635,-73.88010444681642
224,40.83628395634948,-73.81974323645417
225,40.642117915555595,-73.96656249676111
226,40.83237133966747,-73.86890750698441
227,40.637984286993834,-73.92370155318464
228,40.6604344945446,-73.87328841947355
229,40.758415619763824,-73.76132453771298
230,40.667255889053,-73.81372772983686
231,40.7358803482316,-73.81616630423773
232,40.81718293108762,-73.94335834644365
233,40.86613291759849,-73.89374618161871
234,40.669197134154565,-73.73689888803678
235,40.66780023945401,-73.7923865313413
236,40.82348928277596,-73.90501817099712
237,40.908237106330475,-73.90390532747426
238,40.65043192865277,-73.95193520344237
239,40.55083061241121,-73.92680175667711
240,40.74352868531301,-73.72230414646813
241,40.71759562027398,-73.90960827337803
242,40.81750507808256,-73.8297880049492
243,40.68187545797557,-73.86125587362385
244,40.809424370798496,-73.93663265781981
245,40.723995713855764,-73.86707241402495
246,40.65917743099395,-73.81984807161788
247,40.879749911641944,-73.87923237854702
248,40.59958449385205,-73.97771568520426
249,40.73048455052759,-73.71545020798705
250,40.75075992314805,-73.75036258512243
251,40.85407840084677,-73.8482582798284
252,40.67652465938129,-73.76064653592697
253,40.702877239726966,-73.86629859965483
254,40.68070692059816,-74.00438888602646
255,40.638436333685235,-73.90663874762373
256,40.72960914755415,-73.85444417016036
257,40.70590088668402,-73.95193093356781
258,40.656812710576425,-73.80908592541292
259,40.72810214263707,-74.01054401844233
260,40.770299317459965,-73.91587124718465
261,40.73500067653624,-73.85036190668447
262,40.60526197720289,-73.7603329426377
263,40.83136372940441,-73.90745720750333
264,40.681046937787194,-73.79071421295028
265,40.631683584134606,-73.96188866785629
266,40.68512245513032,-73.8378679794969
267,40.81505111739349,-73.92398904186672
268,40.76726120072105,-73.93074275430622
269,40.80638187881075,-73.85081338536638
270,40.8720928950247,-73.86822172684998
271,40.607951849683566,-73.75829209246793
272,40.65403613844984,-73.91576614125893
273,40.69979066103236,-73.78068333369278
274,40.76546679951501,-73.89856306349455
275,40.709619737563486,-73.91144696330218
276,40.76905776602461,-73.86230277398069
277,40.62261394243155,-73.90604604257571
278,40.77421543543356,-73.96740839315653
279,40.84514032998193,-73.78360911258216
280,40.7728564775176,-73.81748234039037
281,40.86068174901625,-73.79702066680751
282,40.79839682914451,-73.95335056523041
283,40.778843971347605,-73.89263865646737
284,40.82549008023179,-73.82793130881912
285,40.787483168822845,-73.96578151465053
286,40.65919889734735,-73.92023250499862
287,40.74242333701438,-73.86988763721718
288,40.707261724073675,-73.90066784978656
289,40.70582189562169,-73.75096559484406
290,40.89899140271087,-73.85203615061863
291,40.785470147853175,-73.9421439835188
292,40.901249314421214,-73.86714613384592
293,40.748385680353366,-73.73958356773116
294,40.6870248844935,-73.96616633867903
295,40.614835090000916,-73.79906641040775
296,40.624670939610894,-74.02565424639698
297,40.850601018009236,-73.88029998132524
298,40.720404623071715,-73.90329769977087
299,40.72575489497418,-73.79869660052567
300,40.71142122082311,-73.73832958988886
301,40.72069171750652,-73.7899646674872
302,40.708939774166645,-73.93707996576418
303,40.628112779323374,-73.89771404340772
304,40.87637584861405,-73.90700273182014
305,40.88706991548629,-73.90311182589613
306,40.729527665754986,-73.75391471108657
307,40.58254809875599,-73.82351785643678
308,40.663461751931784,-73.85844767712979
309,40.59127290219048,-73.79184033710722
310,40.89269796952077,-73.89044357921064
311,40.84171361229422,-73.91642284642508
312,40.693895916561054,-73.9065809893963
313,40.70979659314706,-74.00340189606726
314,40.74984351261601,-73.88941984832975
315,40.6440485675384,-73.89403780163948
316,40.759265059059935,-73.83198028363003
317,40.85442482880285,-73.93620637754152
318,40.874235950280365,-73.88761119349822
319,40.87389946947215,-73.90047267594213
320,40.85971396731978,-73.93640828441532
321,40.776637886971955,-73.77265631599509
322,40.845979563280444,-73.85439723217358
323,40.852516253136365,-73.90825172917947
324,40.62513801998709,-74.00859589970872
325,40.69698914927599,-73.78699783005223
326,40.66884906592388,-73.8543716040155
327,40.647047575063056,-73.97956662721397
328,40.88895930228502,-73.83020891120597
329,40.61928018102202,-74.02970741245575
330,40.644272715913594,-73.88550537072426
331,40.73470134877176,-73.75836984797417
332,40.69735129712228,-73.97511777582024
333,40.78925353649885,-73.79665050557617
334,40.721339071790915,-73.7643262455669
335,40.88155369665374,-73.91148930022379
336,40.7073741021652,-73.89639588701732
337,40.673832477648645,-73.76269023490451
338,40.669839543886106,-73.81595562254812
339,40.59105561451215,-73.80036294254683
340,40.82371413094321,-73.89645305373918
341,40.75205247772138,-73.80390230280182
342,40.6746777611162,-73.83321895206123
343,40.66109786841819,-73.94807304056644
344,40.6762643852522,-73.87387054922036
345,40.70601515710701,-73.94765904406619
346,40.74504926437013,-73.76728311706866
347,40.86972539427431,-73.8574077963069
348,40.63545307927381,-74.01754516299853
349,40.65312687135177,-73.94990305388924
350,40.688800674844046,-73.79739667621536
351,40.71272648552359,-73.99282497725154
352,40.705238268334114,-73.87707468352934
353,40.87716043373122,-73.87699089321258
354,40.79480949843987,-73.88894888436421
355,40.678678792537205,-73.7799487836634
356,40.69062034623723,-73.82951736795768
357,40.55958088895142,-73.89516211386545
358,40.826076470337824,-73.9072586890606
359,40.77598882185433,-73.79832501161262
360,40.67015262793549,-74.0039713646607
361,40.78759793062823,-73.96150218435268
362,40.58188734290479,-73.8490810934091
363,40.71907406456743,-73.74928029145619
364,40.75927999024755,-73.93257982822428
365,40.743634463323936,-73.71802909653285
366,40.66907027403323,-73.8458347552752
367,40.702988350828626,-73.86202707211946
368,40.57849891919483,-73.97689424372874
369,40.838982550424866,-73.81769563822051
370,40.64680521825953,-73.78738088295006
371,40.62760010082382,-74.01509767463182
372,40.741706289911434,-73.79497936490573
373,40.82517007670616,-73.9415208236736
374,40.77092225089283,-73.789583775652
375,40.76639345200837,-73.75945864748931
376,40.74498799569922,-73.97269448397235
377,40.60015915385445,-73.95640431751569
378,40.86590829612007,-73.90231904065448
379,40.70732995522773,-73.79591045880738
380,40.767033783245836,-73.93929764434502
381,40.70086309717322,-73.73797167310205
382,40.709680266183405,-74.0076741787482
383,40.59525253926011,-73.7386629422179
384,40.6065690705666,-73.91397940850484
385,40.746993420365065,-73.99631351262428
386,40.61447459018455,-74.01244156687227
387,40.74341872306056,-73.83141127877352
388,40.87592401672049,-73.92415222386812
389,40.61939733691122,-74.02544332221203
390,40.89595746961016,-73.86695187442872
391,40.85148920599206,-73.84601978603771
392,40.69537134311187,-73.74633418067475
393,40.85825478233926,-73.8913076662998
394,40.85203916282473,-73.82459449118411
395,40.68286817701308,-73.82282916886041
396,40.65021663149322,-73.86010037528364
397,40.857012468757446,-73.93845014935472
398,40.7600305049178,-73.80204383472588
399,40.77082343971361,-73.99511193898839
400,40.821685758830746,-73.8728015617042
401,40.67146200495585,-73.75192812280844
402,40.871422811238354,-73.89394334358573
403,40.84790086854047,-73.88234458819937
404,40.5509439974439,-73.9225439603664
405,40.714105413207825,-73.94155397200093
406,40.881296860185216,-73.81920454154128
407,40.62104053059562,-73.86543867930028
408,40.61024464702333,-73.97386346573991
409,40.64788036148895,-73.744717273852
410,40.71657444756934,-73.84755483167478
411,40.768931929525905,-73.96720336032946
412,40.84157184811109,-73.81993192070887
413,40.83079839358019,-73.92887350172751
414,40.85677811348683,-73.8462114981014
415,40.681286403189425,-73.98304058692274
416,40.792334848569496,-73.882431215381
417,40.817943009304194,-73.81266026461356
418,40.84124285673028,-73.83278422921009
419,40.68850499943893,-73.91065341752899
420,40.72746558359663,-73.83511638724376
421,40.70254296042396,-73.87911314930379
422,40.75420207665092,-73.82323828894245
423,40.61316856098673,-73.96330733597328
424,40.71896712117511,-73.75355314752673
425,40.648465031077556,-74.02447062714639
426,40.842051896610656,-73.90357013592086
427,40.70141844804283,-73.92182794336564
428,40.79118671828911,-73.82456042030819
429,40.67404692106832,-73.75415270167136
430,40.69353354018188,-73.8189354236223
431,40.72112391824508,-73.77287240403703
432,40.66580113317778,-73.9696168243569
433,40.88862922152611,-73.84307424527468
434,40.71523716716969,-73.89882743769284
435,40.64962753381215,-73.98180296806825
436,40.573113033420555,-73.98094886314297
437,40.63299087003321,-74.01104216134082
438,40.610359748651696,-73.9696002423353
439,40.75254057231737,-73.88737990351494
440,40.71812206272308,-73.98875962144037
441,40.645726452391735,-73.93040053414542
442,40.6800648729149,-73.82913909669304
443,40.60896816953788,-74.02075847515289
444,40.89662149603554,-73.84121697597617
445,40.75139642549187,-73.82955778444423
446,40.75543699410768,-73.97738204475198
447,40.84620064712279,-73.84582811722336
448,40.76315987616031,-73.78289095384314
449,40.69241777160427,-73.96210023099063
450,40.76060424762046,-73.98186506091724
451,40.78995304669819,-73.97230333019725
452,40.6305810679963,-73.9042098469145
453,40.802231783175706,-73.90850621896433
454,40.67835844125236,-73.9936109596438
455,40.77130991095407,-73.8773715880112
456,40.7017244862025,-73.8085391001314
457,40.67312261828309,-73.89298337757891
458,40.57603638427628,-73.97040144776801
459,40.767826976735165,-73.90935542163474
460,40.77208706987933,-73.84742709323886
461,40.796607596471915,-73.92114808261098
462,40.63152080604075,-73.76550370549562
463,40.622442915265644,-74.01062356871577
464,40.77037861823202,-73.81097186547292
465,40.73609868701075,-73.80761735356802
466,40.684013106973495,-73.88056650560252
467,40.84350128830653,-73.84787445897157
468,40.74526398419119,-73.75873261774429
469,40.70958854571832,-73.81095547742359
470,40.60813536298186,-73.85429922522542
471,40.77199765257345,-73.74680725535279
472,40.729603410205875,-73.95498199171233
473,40.668983958772934,-73.7454354953336
474,40.63533621701557,-74.0218107035211
475,40.7392447574515,-73.9895888529844
476,40.73739545437563,-73.75632325836737
477,40.72253662880497,-73.92262673946867
478,40.58973004961258,-73.95173694747007
479,40.63021948131285,-73.81668247133972
480,40.708267449605444,-73.8622199801609
481,40.639270947711616,-73.77217483204777
482,40.67065227849616,-73.88648234052378
483,40.624553776831625,-74.02991881516398
484,40.768226418362154,-73.79162997392655
485,40.590413449988105,-73.92616879292524
486,40.87434779262636,-73.8833240211397
487,40.77119825550967,-73.8816493509576
488,40.90191337232287,-73.84140832985481
489,40.64755946963199,-73.75751640178098
490,40.636613058179925,-73.97488937382649
491,40.72328642033247,-73.99324036746644
492,40.658858612168146,-73.93303531302223
493,40.745452775283354,-73.85502079049179
494,40.68960642016662,-73.96840382319158
495,40.753025888436724,-73.76541876107879
496,40.67076414458977,-73.88221372008368
497,40.70851491161979,-73.74891985149726
498,40.7559060938888,-73.85968176647916
499,40.59138131078993,-73.78757902744685
500,40.72152223394021,-73.8605658336236
501,40.65347522391855,-73.73209616632667
502,40.870747005580526,-73.91966475115503
503,40.81672564793099,-73.96048635474925
504,40.73179243769999,-73.76896429637878
505,40.7912093654969,-73.92522779908164
506,40.73725319647277,-73.86541907681533
507,40.69759849648042,-73.86610525482276
508,40.61763459307029,-73.79276359957355
509,40.66997777606798,-73.9120939422717
510,40.760141215294794,-73.99897257450853
511,40.82840745959493,-73.81731883773197
512,40.6314132265055,-73.76976862757564
513,40.76265658837037,-73.90487995472334
514,40.7613246744512,-73.75072367463972
515,40.725520098751595,-74.00830230921223
516,40.600044535632854,-73.96066660411203
517,40.882673793434414,-73.8686103787513
518,40.61464757593864,-73.90788161867498
519,40.62193503516251,-73.93163159753325
520,40.58680796924405,-73.96228843980737
521,40.64206975479455,-73.76586728273037
522,40.69400851685579,-73.9023102358279
523,40.666718338659834,-73.73040744819481
524,40.60622943440009,-73.9267678714631
525,40.74319863195098,-73.83996161744575
526,40.87468236588152,-73.8704624701044
527,40.762881463981316,-73.89632593084762
528,40.67255973149393,-73.91432754886037
529,40.655526225159555,-73.75565427083922
530,40.76951592463032,-73.74030101414297
531,40.69462011686076,-73.77622896781907
532,40.80683827325243,-73.93439126364947
533,40.822469616539195,-73.94356089998847
534,40.78276515376717,-73.84353145958102
535,40.71495986043267,-74.0078835084681
536,40.72466014175071,-73.84143163774628
537,40.67042807403864,-73.89501956432314
538,40.65087967414488,-73.83449987998671
539,40.76702436365095,-73.83868093495843
540,40.792997278250276,-73.95742683710027
541,40.71605916047202,-73.76414430302334
542,40.76865878441423,-73.77452039089897
543,40.87655125611067,-73.7975794424948
544,40.70501477928633,-73.88561817456845
545,40.55587236533687,-73.93551783635439
546,40.70441844706871,-73.8064967387907
547,40.72815614572042,-73.91000496746538
548,40.82112682384646,-73.89421326351686
549,40.71645989256117,-73.95233705695703
550,40.67817505557639,-73.90171829018968
551,40.64702150488541,-73.77884819619892
552,40.763483425359965,-73.77006019083406
553,40.65014348527364,-73.75974016699264
554,40.60439418758977,-73.99497204768291
555,40.76310570711438,-73.88777188373219
556,40.69195759974782,-73.97918285759395
557,40.652620106958125,-73.76623102333409
558,40.742863530898596,-73.95335316532685
559,40.7139913701697,-73.9458265915598
560,40.708597663352236,-73.94989638326263
561,40.58578433968532,-73.8001774585146
562,40.73174957844374,-73.8737740193285
563,40.783678263360365,-73.90995108133271
564,40.71864534427403,-73.76637169028547
565,40.73691904789702,-73.87824300589878
566,40.750384953197305,-73.9686240845531
567,40.85723977346837,-73.92987884367267
568,40.656843402141085,-73.90946443610581
569,40.78677397583034,-73.79013896809366
570,40.86597123623387,-73.79720688333296
571,40.69378315866771,-73.91085173705785
572,40.611728724423436,-73.91844106142868
573,40.78862366304714,-73.92298792294477
574,40.59955925572815,-73.77720009362135
575,40.62417321249082,-73.94665743246192
576,40.72374863863158,-73.9761462942413
577,40.82471307371089,-73.95865174057755
578,40.76939025620301,-73.9500927575089
579,40.67153661678551,-73.95274667597178
580,40.830337062826125,-73.84525337013008
581,40.575459124178984,-73.9917019479243
582,40.70220726214272,-73.89192764852021
583,40.79592562055875,-73.94682867113207
584,40.74692197816108,-73.9000107100098
585,40.87308729177251,-73.82963893223327
586,40.602047418153084,-73.9842121538737
587,40.76833474711751,-73.78735258501625
588,40.64246192032852,-73.95376415227345
589,40.78489833309805,-73.9635395113328
590,40.691537988379814,-73.89580576917504
591,40.828663702590035,-73.9094994581972
592,40.66112280194674,-73.74303229593725
593,40.73405534739112,-73.78401552116524
594,40.691710838706115,-73.78681343115066
595,40.65690358350748,-74.00558346834684
596,40.73241532730216,-73.94867229260844
597,40.77404988521543,-73.77042581812009
598,40.72051709426743,-73.89902453881851
599,40.62560258712614,-73.99153744069525
600,40.86872172367685,-73.89598809488999
601,40.80785492781931,-73.89586145296632
602,40.72983031831584,-73.84589627254313
603,40.81816102370031,-73.80409636492237
604,40.87771608215224,-73.85555369602505
605,40.73556824071222,-73.92953820519533
606,40.69993301267889,-73.97735625984353
607,40.864102518006796,-73.87007346613042
608,40.840801979581535,-73.84992056866085
609,40.6753132367583,-74.00844926124827
610,40.72568489443259,-73.90349532587618
611,40.715124701676686,-73.90310011812446
612,40.76800928637142,-73.80018473776792
613,40.83361216089313,-73.92254875047185
614,40.84102273557801,-73.8413524093643
615,40.64858198900364,-74.02020389287345
616,40.80189291578481,-73.92134804272705
617,40.65459931823175,-73.89443037436622
618,40.870825485603355,-73.81454028634428
619,40.641854420631894,-73.77439903809605
620,40.56529842557511,-73.87832198317503
621,40.613889630154794,-74.03375966178166
622,40.82821144563091,-73.92663152802295
623,40.69860903708795,-73.92813495210761
624,40.61586248032009,-73.9612774302301
625,40.85577813926956,-73.8847810427385
626,40.89066597294335,-73.86675765887696
627,40.64101733614839,-73.90887054627241
628,40.757557895435006,-73.99672999214452
629,40.596311851555306,-74.001053961677
630,40.70334263318131,-73.7444682733469
631,40.72823192818059,-73.80520017796367
632,40.65190535944581,-73.89646567811617
633,40.67681366506549,-73.95294965810574
634,40.73939207004275,-73.88475274373862
635,40.67121003470867,-73.8651391824922
636,40.86950346884012,-73.8659812350277
637,40.619514335767086,-74.02117922476299
638,40.64257627416782,-73.94949802454656
639,40.73499869301106,-73.95091094726683
640,40.595457908729664,-73.93489213996688
641,40.67038429982677,-73.7946132371026
642,40.596652951138715,-73.78776311904643
643,40.663279311101384,-73.76232712632219
644,40.90428344011196,-73.85222873690023
645,40.63162822844684,-73.76123877908832
646,40.63959347065259,-73.759377904426
647,40.76961088911078,-73.8409149857691
648,40.630528384835806,-74.00453987370446
649,40.62581561528689,-73.78237972506743
650,40.579417668028725,-73.84259519666611
651,40.616661641888705,-73.93143124682
652,40.641746517739605,-73.77866490916081
653,40.828188474190334,-73.8258846387449
654,40.5887362218756,-73.88984909117113
655,40.737716092910944,-73.74349963585205
656,40.77911807093986,-73.77916542990708
657,40.6621194587887,-73.9096624883526
658,40.832925570600764,-73.84749081124203
659,40.688364802643,-73.81447730125613
660,40.60554592476825,-73.95234463117787
661,40.78364265843445,-73.80930111601928
662,40.62056025879229,-73.98280203127389
663,40.553635094028,-73.9205144720248
664,40.76299366460803,-73.89204891017104
665,40.721964859723926,-73.84347293325435
666,40.61677517976964,-73.92716748130388
667,40.61001397286755,-73.98238989260842
668,40.57964406786515,-73.93429046306353
669,40.66063973710184,-73.96514423381792
670,40.87406881325042,-73.7910557252984
671,40.69299862868573,-73.73556810722908
672,40.653857531156,-74.02041435907765
673,40.64022403323071,-73.93873204724103
674,40.76433926570741,-73.7358446325963
675,40.76724614666242,-73.72524108007151
676,40.671763855216035,-73.84379588843633
677,40.58536869147212,-73.91744737794285
678,40.751176477140284,-73.83810957166139
679,40.8727572567454,-73.84249991131298
680,40.62312470107233,-73.78442001306749
681,40.629332851126215,-73.95112445978621
682,40.863094606700486,-73.9086492589729
683,40.67393977808271,-73.75842147041615
684,40.63970066392094,-73.75511225330067
685,40.84901028299649,-73.83949673376893
686,40.611779768015765,-74.01446856166265
687,40.73994939276584,-73.86337834024376
688,40.750067253622674,-73.88086819062714
689,40.6057743890511,-73.94381906966908
690,40.68567122176624,-73.81651852068623
691,40.59007245547302,-73.93895289827358
692,40.75992162979838,-73.80632048493968
693,40.850935279401966,-73.86744494916721
694,40.71472671988808,-74.01642901341647
695,40.70579423145748,-73.85571585908457
696,40.58760744357755,-73.9324606869035
697,40.67907005093931,-73.86756357194415
698,40.79535295216633,-73.96822898650068
699,40.86834417303549,-73.80801637711777
700,40.7339989658323,-73.88883155344543
701,40.630876594412996,-73.99174458305818
702,40.77961412221614,-73.96333486793448
703,40.65939610081118,-73.81131305934957
704,40.684601507237254,-73.75451405446334
705,40.72488653722522,-73.72809382720392
706,40.60027361518459,-73.95214202448436
707,40.86823511992921,-73.81230291658153
708,40.5728818224662,-73.9894685722697
709,40.603929098848354,-74.01202282475543
710,40.61844173267506,-73.963511252452
711,40.66299023912635,-73.9759164345868
712,40.734194694139035,-73.98083251557901
713,40.6076909898269,-73.87135081795127
714,40.85873946554716,-73.76907116260935
715,40.88829770912107,-73.85593953214466
716,40.71748275748481,-73.91388117927929
717,40.8872945822625,-73.89453509659204
718,40.69009316540424,-73.74615436277932
719,40.68664907678871,-73.77808918985308
720,40.83608597218983,-73.92907447941691
721,40.73477917950116,-73.85891075533532
722,40.65637506613174,-73.82615498141895
723,40.71553995107682,-73.98651962374096
724,40.857805255656785,-73.90845047165061
725,40.867356974129514,-73.84659505203534
726,40.643189846401974,-74.02425972920412
727,40.70265454452374,-73.87484163829446
728,40.736207619524116,-73.8033428709861
729,40.68632454298701,-73.79089900880027
730,40.69742095223933,-73.7699142042685
731,40.69040728682026,-73.93851072430226
732,40.59385441182013,-73.79406338934281
733,40.87665976004807,-73.7932921606847
734,40.57345867469493,-73.96816924932772
735,40.70161534844086,-73.81281045180617
736,40.76283490386358,-73.79572167594335
